"name","id","properties"
"MicrosoftContainerRegistry.EastUS2EUAP","MicrosoftContainerRegistry.EastUS2EUAP","@{changeNumber=2; region=eastus2euap; regionId=49; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.FranceCentral","MicrosoftContainerRegistry.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.FranceSouth","MicrosoftContainerRegistry.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.GermanyNorth","MicrosoftContainerRegistry.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.GermanyWestCentral","MicrosoftContainerRegistry.GermanyWestCentral","@{changeNumber=2; region=germanywc; regionId=71; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.JapanEast","MicrosoftContainerRegistry.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.JapanWest","MicrosoftContainerRegistry.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.KoreaCentral","MicrosoftContainerRegistry.KoreaCentral","@{changeNumber=3; region=koreacentral; regionId=26; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.KoreaSouth","MicrosoftContainerRegistry.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.NorthCentralUS","MicrosoftContainerRegistry.NorthCentralUS","@{changeNumber=2; region=northcentralus; regionId=34; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.NorthEurope","MicrosoftContainerRegistry.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.NorwayEast","MicrosoftContainerRegistry.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.NorwayWest","MicrosoftContainerRegistry.NorwayWest","@{changeNumber=2; region=norwayw; regionId=74; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.SouthAfricaNorth","MicrosoftContainerRegistry.SouthAfricaNorth","@{changeNumber=2; region=southafricanorth; regionId=82; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.SouthAfricaWest","MicrosoftContainerRegistry.SouthAfricaWest","@{changeNumber=2; region=southafricawest; regionId=83; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.SouthCentralUS","MicrosoftContainerRegistry.SouthCentralUS","@{changeNumber=2; region=southcentralus; regionId=35; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.SouthIndia","MicrosoftContainerRegistry.SouthIndia","@{changeNumber=2; region=southindia; regionId=22; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.SoutheastAsia","MicrosoftContainerRegistry.SoutheastAsia","@{changeNumber=2; region=southeastasia; regionId=2; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.SwitzerlandNorth","MicrosoftContainerRegistry.SwitzerlandNorth","@{changeNumber=2; region=switzerlandn; regionId=66; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.SwitzerlandWest","MicrosoftContainerRegistry.SwitzerlandWest","@{changeNumber=2; region=switzerlandw; regionId=67; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.UAECentral","MicrosoftContainerRegistry.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.UAENorth","MicrosoftContainerRegistry.UAENorth","@{changeNumber=3; region=uaenorth; regionId=60; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.UKNorth","MicrosoftContainerRegistry.UKNorth","@{changeNumber=2; region=uknorth; regionId=29; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftContainerRegistry.UKSouth","MicrosoftContainerRegistry.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.UKSouth2","MicrosoftContainerRegistry.UKSouth2","@{changeNumber=2; region=uksouth2; regionId=30; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.UKWest","MicrosoftContainerRegistry.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.WestCentralUS","MicrosoftContainerRegistry.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.WestEurope","MicrosoftContainerRegistry.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.WestIndia","MicrosoftContainerRegistry.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.WestUS","MicrosoftContainerRegistry.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.WestUS2","MicrosoftContainerRegistry.WestUS2","@{changeNumber=2; region=westus2; regionId=38; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.AustraliaCentral","PowerQueryOnline.AustraliaCentral","@{changeNumber=2; region=australiacentral; regionId=58; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.AustraliaCentral2","PowerQueryOnline.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.AustraliaEast","PowerQueryOnline.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.AustraliaSoutheast","PowerQueryOnline.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.BrazilSouth","PowerQueryOnline.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.BrazilSoutheast","PowerQueryOnline.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.CanadaCentral","PowerQueryOnline.CanadaCentral","@{changeNumber=2; region=canadacentral; regionId=11; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.CanadaEast","PowerQueryOnline.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.CentralIndia","PowerQueryOnline.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.CentralUS","PowerQueryOnline.CentralUS","@{changeNumber=2; region=centralus; regionId=31; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.CentralUSEUAP","PowerQueryOnline.CentralUSEUAP","@{changeNumber=2; region=centraluseuap; regionId=48; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.EastAsia","PowerQueryOnline.EastAsia","@{changeNumber=2; region=eastasia; regionId=1; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.EastUS","PowerQueryOnline.EastUS","@{changeNumber=2; region=eastus; regionId=32; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.EastUS2","PowerQueryOnline.EastUS2","@{changeNumber=2; region=eastus2; regionId=33; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.EastUS2EUAP","PowerQueryOnline.EastUS2EUAP","@{changeNumber=2; region=eastus2euap; regionId=49; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.FranceCentral","PowerQueryOnline.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.FranceSouth","PowerQueryOnline.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.GermanyNorth","PowerQueryOnline.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.GermanyWestCentral","PowerQueryOnline.GermanyWestCentral","@{changeNumber=3; region=germanywc; regionId=71; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.JapanEast","PowerQueryOnline.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.JapanWest","PowerQueryOnline.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.KoreaCentral","PowerQueryOnline.KoreaCentral","@{changeNumber=2; region=koreacentral; regionId=26; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.KoreaSouth","PowerQueryOnline.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.NorthCentralUS","PowerQueryOnline.NorthCentralUS","@{changeNumber=2; region=northcentralus; regionId=34; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.NorthEurope","PowerQueryOnline.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.NorwayEast","PowerQueryOnline.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.NorwayWest","PowerQueryOnline.NorwayWest","@{changeNumber=2; region=norwayw; regionId=74; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.SouthAfricaNorth","PowerQueryOnline.SouthAfricaNorth","@{changeNumber=2; region=southafricanorth; regionId=82; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.SouthAfricaWest","PowerQueryOnline.SouthAfricaWest","@{changeNumber=2; region=southafricawest; regionId=83; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.SouthCentralUS","PowerQueryOnline.SouthCentralUS","@{changeNumber=2; region=southcentralus; regionId=35; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.SouthIndia","PowerQueryOnline.SouthIndia","@{changeNumber=2; region=southindia; regionId=22; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.SoutheastAsia","PowerQueryOnline.SoutheastAsia","@{changeNumber=2; region=southeastasia; regionId=2; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.SwitzerlandNorth","PowerQueryOnline.SwitzerlandNorth","@{changeNumber=2; region=switzerlandn; regionId=66; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.SwitzerlandWest","PowerQueryOnline.SwitzerlandWest","@{changeNumber=2; region=switzerlandw; regionId=67; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"PowerQueryOnline.UAECentral","PowerQueryOnline.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.UAENorth","PowerQueryOnline.UAENorth","@{changeNumber=2; region=uaenorth; regionId=60; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.UKNorth","PowerQueryOnline.UKNorth","@{changeNumber=2; region=uknorth; regionId=29; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
"PowerQueryOnline.UKSouth","PowerQueryOnline.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=PowerQueryOnline; addressPrefixes=System.Object[]; networkFeatures=}"
